track,artist,year,duration,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,popularity,genre
The Price,Twisted Sister,1984,229000,.50300002,.56,-12.044,.029999999,.038199998,0,.059,.54799998,56,Metal
We're Not Gonna Take It,Twisted Sister,1984,219000,.50199997,.92400002,-6.2989998,.050299998,.0127,0,.162,.92199999,72,Metal
Leader of the Pack,Twisted Sister,1985,225000,.60399997,.59200001,-13.002,.034699999,.0108,1.0799999e-06,.19400001,.37599999,38,Metal
Doctor Doctor - 2007 Remaster,UFO,1974,252453,.361,.79900002,-6.9619999,.0392,.00017299999,.000091299997,.49599999,.57599998,60,Metal
Rock Bottom - 2007 Remaster,UFO,1974,389333,.25600001,.86299998,-6.5819998,.106,.0000349,.0040799999,.36399999,.51899999,52,Metal
Cherry - 2008 Remaster,UFO,1977,214093,.61699998,.54400003,-10.902,.037799999,.066500001,.00042,.095600002,.153,23,Metal
Lights Out - 2008 Remaster,UFO,1977,275226,.30399999,.91900003,-6.0710001,.119,3.2500000e-06,.74000001,.33199999,.53600001,48,Metal
Love to Love - 2008 Remaster,UFO,1977,436786,.35800001,.65200001,-8.2060003,.0317,.0017,.0218,.123,.0625,39,Metal
Space Child - 2007 Remaster,UFO,1977,241533,.43599999,.49399999,-7.0120001,.036600001,.0164,.0177,.0726,.62400001,50,Metal
Too Hot to Handle - 2008 Remaster,UFO,1977,217866,.49900001,.89600003,-6.6750002,.044199999,.00214,.0069900001,.178,.829,45,Metal
Shoot Shoot - 2007 Remaster,UFO,1978,219893,.47499999,.912,-7.0229998,.057999998,.0000378,.0000225,.080600001,.59200001,29,Metal
Only You Can Rock Me - 2008 Remaster,UFO,2008,248520,.361,.79500002,-7.927,.040100001,.000428,.00133,.077500001,.51700002,39,Metal
Ain't Talkin' 'Bout Love,Van Halen,1978,227000,.51800001,.93800002,-5.9640002,.0416,.021,.00030499999,.28799999,.70999998,67,Metal
Eruption,Van Halen,1978,102000,.22499999,.68900001,-9.1199999,.055500001,.46900001,.81300002,.33700001,.5,64,Metal
Runnin' with the Devil,Van Halen,1978,214000,.472,.89999998,-6.4060001,.058200002,.148,.00029699999,.34,.41999999,69,Metal
Dance the Night Away,Van Halen,1979,188000,.54799998,.84299999,-7.3200002,.059700001,.037300002,1.2600000e-06,.053599998,.71899998,64,Metal
Unchained,Van Halen,1981,209000,.528,.875,-5.9120002,.0436,.0145,0,.138,.479,57,Metal
Hot for Teacher,Van Halen,1984,282000,.55199999,.94700003,-4.671,.15000001,.00065200002,.00025000001,.063699998,.465,65,Metal
I'll Wait,Van Halen,1984,280000,.62599999,.852,-4.5749998,.035999998,.23199999,4.1700000e-06,.50099999,.86400002,54,Metal
Jump,Van Halen,1984,241000,.57200003,.83499998,-6.2189999,.0317,.171,.00037699999,.070200004,.79500002,76,Metal
Panama,Van Halen,1984,210000,.52600002,.97799999,-5.4359999,.108,.00122,.000047500002,.0744,.45100001,73,Metal
Why Can't This Be Love,Van Halen,1986,227000,.54699999,.671,-11.274,.054000001,.048599999,0,.087499999,.63599998,38,Metal
Welcome to Hell,Venom,1981,193200,.16,.97600001,-9.1569996,.056899998,.00132,.17200001,.27599999,.094999999,41,Metal
Black Metal,Venom,1982,224160,.26499999,.75599998,-12.136,.057100002,.00093899999,.0000132,.20100001,.44400001,44,Metal
"Bloodlust (7"" Version)",Venom,1982,179066,.074199997,.89700001,-8.8520002,.070200004,.000379,.127,.093800001,.207,24,Metal
"In League with Satan (7"" Version)",Venom,1982,211333,.47999999,.82800001,-13.317,.0601,.092100002,.00229,.83099997,.212,38,Metal
Witching Hour,Venom,1984,220026,.131,.91600001,-10.552,.076099999,.0027600001,.28600001,.17299999,.034899998,34,Metal
Countess Bathory,Venom,1985,228200,.308,.82099998,-11.326,.041099999,.0000103,.000145,.37599999,.234,38,Metal
Possessed,Venom,1985,291733,.20200001,.83099997,-9.9799995,.106,.0024300001,.0090600001,.054299999,.091600001,13,Metal
Prime Evil,Venom,1989,281160,.43700001,.73100001,-12.401,.048700001,.0000118,.90799999,.34299999,.34,18,Metal
Still Counting,Volbeat,2008,261812,.30899999,.91900003,-3.131,.060899999,.00039,.000225,.42399999,.322,72,Metal
A Warrior's Call,Volbeat,2010,263080,.373,.903,-4.4899998,.082999997,.00076999998,5.8599999e-06,.244,.43000001,66,Metal
Lola Montez,Volbeat,2010,267680,.51300001,.875,-4.8189998,.033599999,.000139,.000032799999,.071500003,.67699999,56,Metal
Cape Of Our Hero,Volbeat,2013,229093,.51499999,.954,-4.7600002,.044399999,.000114,.000032700002,.111,.53399998,39,Metal
For Evigt,Volbeat,2013,283366,.50599998,.89300001,-3.8959999,.046,.000309,0,.118,.41499999,50,Metal
Heaven Nor Hell,Volbeat,2013,322613,.41100001,.76700002,-4.211,.056000002,.00062100001,.0084199999,.134,.65899998,58,Metal
Fallen,Volbeat,2016,300093,.315,.74400002,-4.6090002,.059,.00021899999,.00043300001,.106,.53200001,59,Metal
The Devil's Bleeding Crown,Volbeat,2016,238653,.31999999,.90899998,-4.612,.041200001,.0000162,.139,.044300001,.20999999,60,Metal
I Wanna Be Somebody,W.A.S.P.,1984,223533,.285,.82499999,-7.0489998,.046599999,.000826,0,.26800001,.51599997,56,Metal
Blind In Texas,W.A.S.P.,1985,261239,.197,.85699999,-6.9860001,.044100001,.0114,.000482,.075800002,.699,43,Metal
Wild Child,W.A.S.P.,1985,312400,.37200001,.85699999,-7.816,.046100002,.060400002,.000094199997,.18700001,.389,55,Metal
Scream Until You Like It - Live,W.A.S.P.,1986,203893,.49200001,.95499998,-4.4990001,.050500002,.00046800001,5.1000002e-06,.234,.602,28,Metal
Mean Man,W.A.S.P.,1989,287764,.29699999,.98699999,-5.533,.0495,.000581,.89200002,.47299999,.653,44,Metal
Chainsaw Charlie(Murders In The New Morgue),W.A.S.P.,1992,523346,.23199999,.96100003,-7.454,.161,.0000353,.15800001,.15700001,.29699999,38,Metal
Heaven's Hung in Black,W.A.S.P.,1992,434240,.14399999,.86400002,-4.006,.095100001,.0116,.00026599999,.118,.065700002,39,Metal
I'm Your Boogieman,White Zombie,1985,267573,.64499998,.98500001,-3.7149999,.111,.00113,.0102,.223,.44600001,38,Metal
Black Sunshine,White Zombie,1992,289000,.52600002,.91799998,-10.879,.0722,.0021299999,.075099997,.25,.31799999,51,Metal
"Electric Head,Part 1 (The Agony)",White Zombie,1992,294626,.53500003,.96399999,-5.4879999,.20100001,.00012300001,.65899998,.62199998,.066799998,46,Metal
"Electric Head,Part 2 (The Ecstasy)",White Zombie,1992,233720,.55199999,.97299999,-6.0910001,.064599998,7.2700000e-06,.498,.098999999,.45500001,44,Metal
Thunder Kiss '65,White Zombie,1992,234080,.68400002,.85100001,-9.7919998,.0407,.00061300001,.0029,.53500003,.51200002,64,Metal
Feed The Gods,White Zombie,1995,270000,.33899999,.95700002,-4.1630001,.117,.000032399999,.77499998,.303,.211,43,Metal
More Human Than Human,White Zombie,1995,268760,.67299998,.91100001,-6.7249999,.070699997,.000367,.62800002,.101,.54000002,59,Metal
Super Charger Heaven,White Zombie,1995,217533,.41100001,.954,-5.0799999,.113,.0000261,.33000001,.104,.54000002,52,Metal
Here I Go Again,Whitesnake,1982,308000,.234,.75,-7.0339999,.073799998,.36899999,.00080500002,.139,.31600001,54,Metal
Love Ain't No Stranger,Whitesnake,1984,253000,.37099999,.55699998,-14.184,.0502,.098099999,.00031800001,.115,.28099999,37,Metal
Slide It In,Whitesnake,1984,200000,.57800001,.87099999,-12.511,.0447,.0049200002,.0020900001,.105,.479,38,Metal
Slow an' Easy,Whitesnake,1984,369000,.63,.546,-14.802,.044300001,.20999999,.0096899997,.063199997,.25799999,42,Metal
Crying in the Rain - 1987 Version; 2018 Remaster,Whitesnake,1987,337000,.31900001,.90499997,-7.2319999,.098999999,.00050899998,.000028799999,.35800001,.234,35,Metal
Give Me All Your Love - 2018 Remaster,Whitesnake,1987,208000,.19599999,.93599999,-6.401,.113,.000895,.000109,.082699999,.152,37,Metal
Is This Love - 2018 Remaster,Whitesnake,1987,284000,.26300001,.759,-7.2880001,.043099999,.055500001,0,.23100001,.42899999,57,Metal
Still of the Night - 2018 Remaster,Whitesnake,1987,397000,.33399999,.85399997,-7.5310001,.049400002,.00235,.0011399999,.15800001,.28400001,55,Metal
Fool for Your Loving - 2019 Remaster,Whitesnake,1989,250000,.48899999,.89700001,-6.8709998,.041200001,.00095999998,.0000597,.16599999,.41800001,26,Metal
The Deeper the Love - 2019 Remaster,Whitesnake,1989,259000,.537,.662,-7.52,.0286,.000611,1.4300000e-06,.086300001,.47099999,47,Metal
Black Star,Yngwie Malmsteen,1984,291133,.31600001,.73199999,-14.023,.047699999,.0027099999,.16599999,.074900001,.47099999,43,Metal
Heaven Tonight,Yngwie Malmsteen,1984,246066,.433,.88800001,-9.3699999,.102,.35800001,0,.31299999,.35800001,39,Metal
Rising Force,Yngwie Malmsteen,1984,264066,.32100001,.958,-10.495,.087200001,.103,.000074299998,.099399999,.106,46,Metal
Dreaming (Tell Me),Yngwie Malmsteen,1985,319906,.331,.47400001,-11.602,.032400001,.36300001,.00095199997,.043400001,.338,38,Metal
Trilogy Suite Op: 5,Yngwie Malmsteen,1995,437000,.27200001,.72399998,-15.163,.084200002,.00136,.85500002,.396,.152,37,Metal
"You Don't Remember,I'll Never Forget",Yngwie Malmsteen,1995,269733,.461,.78500003,-12.12,.056699999,.00095700001,.648,.61199999,.42399999,43,Metal
Far Beyond The Sun,Yngwie Malmsteen,1998,350026,.152,.76200002,-13.985,.095600002,.0060999999,.82300001,.244,.48100001,43,Metal
Facing The Animal,Yngwie Malmsteen,1999,277400,.28200001,.912,-6.9450002,.16599999,.00060099998,.27200001,.071999997,.52600002,23,Metal
Cupid,112,1997,243000,.72000003,.74400002,-6.9380002,.12,.237,0,.255,.61900002,76,Pop
Get It Together,702,1997,250000,.78100002,.72100002,-9.1330004,.051399998,.094499998,.391,.104,.84899998,68,Pop
Where My Girls At?,702,1999,166000,.70499998,.72500002,-7.4349999,.0506,.0352,.0149,.19400001,.75999999,60,Pop
Second Chance,.38 Special,1989,222000,.46000001,.796,-4.5009999,.033300001,.00107,0,.106,.182,69,Pop
I Want You Back,âN Sync,1998,176000,.46900001,.53799999,-13.559,.057500001,.30500001,.000114,.37,.88499999,78,Pop
(GOD Must Have Spent) A Little More Time On You,âN Sync,1999,241000,.375,.52700001,-8.4219999,.050700001,.449,0,.30500001,.303,50,Pop
Music Of My Heart,âN Sync and Gloria Estefan,1999,271000,.375,.55599999,-7.1960001,.041000001,.40000001,0,.095600002,.39700001,39,Pop
Voices Carry,âTil Tuesday,1985,263000,.583,.574,-9.0439997,.0239,.028200001,2.1400001e-06,.114,.57800001,58,Pop
Because The Night,"10,000 Maniacs",1994,204000,.46599999,.76300001,-7.7480001,.039099999,.054200001,0,.119,.47299999,66,Pop
Somebodyâs Been Sleeping,100 Proof (Aged in Soul),1970,162000,.79900002,.528,-15.649,.073100001,.0122,.73900002,.047899999,.82599998,13,Pop
Iâm Not In Love,10cc,1975,229000,.472,.96799999,-5.322,.182,.0047599999,.0019,.361,.15800001,37,Pop
The Things We Do For Love,10cc,1977,207000,.63700002,.528,-9.8369999,.0394,.163,0,.122,.78100002,64,Pop
Anywhere,112 featuring Lil Zane,1999,209000,.47499999,.93599999,-2.5450001,.041299999,.0418,0,.087300003,.59799999,57,Pop
Only You,112 featuring The Notorious B.I.G. and Mase,1996,229000,.49000001,.87300003,-5.8610001,.035500001,.107,5.1900001e-06,.118,.51300001,69,Pop
Simon Says,1910 Fruitgum Company,1968,173000,.62199998,.91299999,-3.701,.46200001,.141,.000027100001,.12,.546,64,Pop
Indian Giver,1910 Fruitgum Company,1969,175000,.80699998,.77600002,-6.3969998,.361,.0107,.0000174,.289,.62400001,28,Pop
Short Dick Man,20 Fingers featuring Gillette,1995,201000,.91000003,.81800002,-7.4380002,.0638,.0043899999,.029200001,.037799999,.80900002,47,Pop
Keep Ya Head Up,2Pac,1994,262000,.59799999,.73199999,-7.013,.42500001,.14399999,0,.50800002,.59500003,68,Pop
Anything,3T,1996,202000,.38800001,.29100001,-12.952,.042100001,.77399999,.0000193,.087399997,.50999999,76,Pop
Whatâs Up?,4 Non Blondes,1993,231000,.565,.64600003,-4.908,.0352,.19499999,0,.093699999,.65399998,47,Pop
Sukiyaki,4 P.M.,1995,189000,.41499999,.359,-11.094,.033399999,.70700002,.000065300002,.31900001,.40400001,42,Pop
Tootsee Roll,69 Boyz,1994,261000,.86900002,.72500002,-12.507,.25600001,.045299999,0,.20299999,.699,52,Pop
Sheâs Not Just Another Woman,8th Day,1971,186000,.71600002,.86400002,-4.7820001,.192,.257,0,.054400001,.87400001,12,Pop
"Whoot,There It Is",95 South,1993,276000,.78299999,.498,-14.387,.055599999,.015699999,.245,.456,.51899999,26,Pop
Invisible Man,98 Degrees,1997,168000,.42899999,.71799999,-11.46,.029300001,.1,.463,.065700002,.76499999,42,Pop
Because Of You,98 Degrees,1999,266000,.81,.53799999,-5.783,.035700001,.52999997,0,.095100001,.83200002,74,Pop
I Do (CHERISH You),98 Degrees,1999,228000,.57200003,.433,-9.3920002,.037300002,.65499997,0,.213,.34299999,62,Pop
The Hardest Thing,98 Degrees,1999,274000,.72100002,.498,-7.4299998,.0274,.182,0,.076899998,.55800003,52,Pop
I Ran (SO Far Away),A Flock of Seagulls,1982,221000,.50999999,.77100003,-6.6659999,.0341,.000205,.83099997,.13500001,.64399999,61,Pop
Boogie Oogie Oogie,A Taste of Honey,1978,245000,.79699999,.54799998,-9.2279997,.049199998,.040100001,.0000105,.099399999,.86799997,53,Pop
Sukiyaki,A Taste of Honey,1981,189000,.41499999,.359,-11.094,.033399999,.70700002,.000065300002,.31900001,.40400001,43,Pop
Take On Me,a-ha,1985,225000,.57300001,.90200001,-7.638,.054000001,.017999999,.00125,.092799999,.87599999,88,Pop
Whole Wide World,Aâme Lorain,1990,155000,.72899997,.447,-9.0380001,.038699999,.59799999,.000279,.116,.59500003,56,Pop
(AT Your Best) You Are Love,Aaliyah,1994,291000,.62599999,.44100001,-10.637,.0308,.76099998,.0138,.068499997,.56300002,62,Pop
Back & Forth,Aaliyah,1994,231000,.70599997,.727,-8.0600004,.0317,.069799997,5.3099998e-06,.115,.903,59,Pop
If Your Girl Only Knew,Aaliyah,1996,290000,.84100002,.741,-3.487,.0359,.13699999,.00044500001,.11,.83399999,57,Pop
The One I Gave My Heart To,Aaliyah,1997,270000,.70200002,.493,-7.631,.041000001,.39899999,0,.112,.333,52,Pop
I Miss You,Aaron Hall,1994,167000,.44499999,.45500001,-6.4050002,.057500001,.73100001,1.4700000e-06,.124,.15099999,81,Pop
Tell It Like It Is,Aaron Neville,1967,162000,.64399999,.375,-10.588,.0284,.70200002,0,.111,.62900001,61,Pop
Everybody Plays The Fool,Aaron Neville,1991,202000,.48500001,.64099997,-8.7519999,.0418,.704,.000099199999,.15899999,.85500002,46,Pop
Waterloo,ABBA,1974,168000,.44499999,.949,-4.6820002,.0471,.39500001,8.1799999e-06,.0902,.653,75,Pop
The Winner Takes It All,ABBA,1981,294000,.454,.78799999,-6.7480001,.037099998,.574,.00076600001,.085900001,.51999998,75,Pop
Be Near Me,ABC,1985,219000,.71899998,.58899999,-11.87,.030200001,.12800001,.1,.13,.81900001,41,Pop
When Smokey Sings,ABC,1987,259000,.73199999,.76499999,-8.75,.0287,.050500002,.079800002,.169,.87599999,49,Pop
How Long?,Ace,1975,200000,.84500003,.56099999,-5.2529998,.077799998,.211,3.4899999e-06,.0383,.81099999,71,Pop
New York Groove,Ace Frehley,1979,183000,.82599998,.60799998,-8.4420004,.162,.61000001,.000164,.116,.84600002,57,Pop
All That She Wants,Ace of Base,1994,211000,.79799998,.625,-9.6890001,.0548,.0054700002,.000079799996,.103,.85799998,76,Pop
Donât Turn Around,Ace of Base,1994,230000,.745,.77100003,-8.2309999,.075499997,.00104,.38699999,.057399999,.75199997,58,Pop
The Sign,Ace of Base,1994,340000,.51599997,.59500003,-4.6300001,.031300001,.0275,0,.109,.222,82,Pop
Beautiful Life,Ace of Base,1996,215000,.47400001,.89399999,-4.4429998,.062899999,.00026199999,.00014600001,.088,.39899999,64,Pop
Cruel Summer,Ace of Base,1998,178000,.55199999,.70200002,-5.7069998,.15700001,.117,.0000206,.105,.56400001,92,Pop
Stranger On The Shore,Acker Bilk,1962,198000,.26499999,.37900001,-11.017,.031199999,.29300001,.80800003,.207,.322,42,Pop
Goody Two-Shoes,Adam Ant,1983,209000,.62400001,.991,-3.467,.13500001,.028899999,.0107,.047699999,.53500003,51,Pop
Theme From Mission: Impossible,Adam Clayton and Larry Mullen,1996,51000,.29899999,.57099998,-8.9490004,.039500002,.31799999,.13699999,.045200001,.764,55,Pop
Take Good Care Of Her,Adam Wade,1961,149000,.37799999,.25299999,-12.243,.035999998,.912,0,.109,.42300001,34,Pop
The Writing On The Wall,Adam Wade,1961,272000,.31600001,.505,-9.0469999,.045600001,.36500001,0,.237,.45899999,62,Pop
Freak Like Me,Adina Howard,1995,253000,.65499997,.83700001,-6.04,.072300002,.0262,5.8500000e-06,.045400001,.66000003,58,Pop
Dream On,Aerosmith,1976,267000,.39199999,.47600001,-7.5830002,.024900001,.39700001,.000163,.30899999,.234,82,Pop
Walk This Way,Aerosmith,1977,220000,.653,.73000002,-10.613,.0429,.0115,.0000102,.077600002,.89399999,74,Pop
Angel,Aerosmith,1988,235000,.74000001,.76599997,-2.9389999,.178,.116,0,.040600002,.80699998,75,Pop
Love In An Elevator,Aerosmith,1989,321000,.449,.96100003,-4.3049998,.070100002,.0085399998,.0027600001,.34299999,.602,54,Pop
Janieâs Got A Gun,Aerosmith,1990,328000,.62199998,.829,-4.7600002,.0296,.072099999,.00028599999,.17900001,.41499999,43,Pop
What It Takes,Aerosmith,1990,201000,.67199999,.65499997,-5.0209999,.030999999,.036200002,0,.117,.55500001,82,Pop
Cryinâ,Aerosmith,1993,201000,.54299998,.80800003,-5.4840002,.0407,.000071900002,.00336,.114,.472,65,Pop
Livinâ On The Edge,Aerosmith,1993,381000,.34099999,.86199999,-4.256,.032000002,.00043700001,.56300002,.21799999,.28999999,58,Pop
Amazing,Aerosmith,1994,238000,.588,.55400002,-8.4060001,.054499999,.21600001,.118,.061900001,.49599999,62,Pop
Crazy,Aerosmith,1994,236000,.64600003,.76999998,-6.5960002,.226,.0024900001,0,.071500003,.68099999,78,Pop
I Donât Want To Miss A Thing,Aerosmith,1998,299000,.38999999,.64899999,-5.1630001,.034499999,.17200001,0,.21600001,.14399999,74,Pop
Canât Stop,After 7,1990,237000,.66900003,.83200002,-5.7210002,.0682,.0106,0,.096799999,.69999999,73,Pop
Ready Or Not,After 7,1990,200000,.71499997,.87199998,-3.835,.050900001,.00351,.000038400001,.107,.74800003,68,Pop
Der Kommissar,After the Fire,1983,337000,.69400001,.71600002,-7.4679999,.0513,.0090899998,.00081400003,.077200003,.889,45,Pop
All Out Of Love,Air Supply,1980,243000,.51300001,.26199999,-16.875,.0276,.31299999,5.5099999e-06,.456,.35699999,73,Pop
Lost In Love,Air Supply,1980,246000,.44999999,.465,-7.0339999,.041299999,.30000001,0,.132,.34200001,63,Pop
Every Woman In The World,Air Supply,1981,209000,.39300001,.31200001,-16.917999,.036600001,.30700001,0,.134,.36199999,63,Pop
Here I Am (JUST When I Thought I Was Over You),Air Supply,1981,230000,.34400001,.46599999,-8.4530001,.0255,.53399998,.000016100001,.56900001,.132,65,Pop
The One That You Love,Air Supply,1981,259000,.396,.479,-8.0719995,.026799999,.72799999,9.5100004e-06,.102,.184,61,Pop
Even The Nights Are Better,Air Supply,1982,237000,.43399999,.50700003,-10.422,.035799999,.565,0,.161,.236,64,Pop
Sweet Dreams,Air Supply,1982,173000,.70999998,.56999999,-4.9899998,.0295,.25099999,.000306,.117,.486,77,Pop
Making Love Out Of Nothing At All,Air Supply,1983,341000,.38800001,.72000003,-5.5409999,.033,.20200001,.00028800001,.28299999,.55400002,71,Pop
Nite And Day,Al B. Sure!,1988,238000,.65499997,.477,-9.6160002,.042100001,.028999999,.00022099999,.051800001,.64200002,56,Pop
Tired Of Being Alone,Al Green,1971,172000,.77200001,.39700001,-8.585,.039099999,.33899999,.0054100002,.075300001,.61699998,69,Pop
Iâm Still In Love With You,Al Green,1972,177000,.77100003,.53600001,-9.8669996,.15099999,.2,1.8800000e-06,.0766,.89899999,43,Pop
Letâs Stay Together,Al Green,1972,199000,.75599998,.40099999,-10.702,.0526,.58200002,.011,.054099999,.514,76,Pop
Look What You Done For Me,Al Green,1972,185000,.60399997,.56800002,-8.5550003,.0447,.37099999,3.1800000e-06,.182,.81800002,41,Pop
Call Me (COME Back Home),Al Green,1973,184000,.68300003,.39199999,-13.213,.029300001,.59600002,3.4300001e-06,.227,.67900002,42,Pop
Here I Am (COME And Take Me),Al Green,1973,242000,.80199999,.62099999,-7.9320002,.037700001,.097499996,.025599999,.062700003,.81,56,Pop
You Ought To Be With Me,Al Green,1973,199000,.71100003,.44,-11.501,.033199999,.472,.000149,.131,.57700002,41,Pop
Weâre In This Love Together,Al Jarreau,1981,226000,.597,.32300001,-15.648,.0495,.56400001,.000023299999,.62800002,.62699997,10,Pop
Here in My Heart,Al Martino,1952,180000,.63300002,.61400002,-7.2820001,.024700001,.34,0,.15000001,.38,49,Pop
I Love You Because,Al Martino,1963,165000,.55699998,.152,-16.91,.0319,.912,4.4100002e-06,.090599999,.45699999,49,Pop
